batch,batch_slug,batch_title,phase,name,description,path
43,continuous-modernization-learning,持续现代化与自演进,L 证据、上线和产品化,technical-debt-drift-detection,检测新技术债、已修复问题回归和跨仓库治理漂移。,batches/batch-43-continuous-modernization-learning/skills/technical-debt-drift-detection/SKILL.md
43,continuous-modernization-learning,持续现代化与自演进,L 证据、上线和产品化,framework-obsolescence-monitor,监控框架生命周期、废弃 API、运行时支持和迁移窗口。,batches/batch-43-continuous-modernization-learning/skills/framework-obsolescence-monitor/SKILL.md
43,continuous-modernization-learning,持续现代化与自演进,L 证据、上线和产品化,security-modernization-scan,持续识别漏洞、危险 API、依赖、配置、权限和安全现代化需求。,batches/batch-43-continuous-modernization-learning/skills/security-modernization-scan/SKILL.md
43,continuous-modernization-learning,持续现代化与自演进,L 证据、上线和产品化,rule-performance-monitor,跟踪规则命中、构建、验证、误报、漏报、修复轮数和成本。,batches/batch-43-continuous-modernization-learning/skills/rule-performance-monitor/SKILL.md
43,continuous-modernization-learning,持续现代化与自演进,L 证据、上线和产品化,counterexample-knowledge-store,存储方向、源码模式、错误目标、最小反例、根因、修复和版本。,batches/batch-43-continuous-modernization-learning/skills/counterexample-knowledge-store/SKILL.md
43,continuous-modernization-learning,持续现代化与自演进,L 证据、上线和产品化,successful-repair-rule-induction,从重复成功修复中归纳新规则、前置条件和测试。,batches/batch-43-continuous-modernization-learning/skills/successful-repair-rule-induction/SKILL.md
43,continuous-modernization-learning,持续现代化与自演进,L 证据、上线和产品化,transformation-quality-learning,用真实验收结果校准模型、路由、估计、规则优先级和风险评分。,batches/batch-43-continuous-modernization-learning/skills/transformation-quality-learning/SKILL.md
43,continuous-modernization-learning,持续现代化与自演进,L 证据、上线和产品化,golden-repository-regression,在代表性黄金仓库矩阵上持续执行转换、构建、差分和证据回归。,batches/batch-43-continuous-modernization-learning/skills/golden-repository-regression/SKILL.md
43,continuous-modernization-learning,持续现代化与自演进,L 证据、上线和产品化,direction-pack-continuous-improvement,根据版本、失败、性能和客户私有知识迭代方向包。,batches/batch-43-continuous-modernization-learning/skills/direction-pack-continuous-improvement/SKILL.md
44,enterprise-private-commercialization,企业私有化与商业交付,L 证据、上线和产品化,private-deployment-planner,根据网络、数据、模型、工具链、规模和合规规划私有部署拓扑。,batches/batch-44-enterprise-private-commercialization/skills/private-deployment-planner/SKILL.md
44,enterprise-private-commercialization,企业私有化与商业交付,L 证据、上线和产品化,air-gapped-installation,打包离线镜像、依赖、工具链、模型、许可证、升级和验证流程。,batches/batch-44-enterprise-private-commercialization/skills/air-gapped-installation/SKILL.md
44,enterprise-private-commercialization,企业私有化与商业交付,L 证据、上线和产品化,offline-toolchain-registry,维护离线可验证的编译器、Runtime、数据库、浏览器、设备和证明工具。,batches/batch-44-enterprise-private-commercialization/skills/offline-toolchain-registry/SKILL.md
44,enterprise-private-commercialization,企业私有化与商业交付,L 证据、上线和产品化,private-model-gateway,接入客户自有、开源或国产模型，支持审计、限流、路由和版本锁定。,batches/batch-44-enterprise-private-commercialization/skills/private-model-gateway/SKILL.md
44,enterprise-private-commercialization,企业私有化与商业交付,L 证据、上线和产品化,multi-tenant-isolation,实现租户、仓库、工作区、数据、模型、缓存、密钥和证据隔离。,batches/batch-44-enterprise-private-commercialization/skills/multi-tenant-isolation/SKILL.md
44,enterprise-private-commercialization,企业私有化与商业交付,L 证据、上线和产品化,rbac-and-sso,实现组织、角色、项目、审批、SSO、SCIM 和最小权限。,batches/batch-44-enterprise-private-commercialization/skills/rbac-and-sso/SKILL.md
44,enterprise-private-commercialization,企业私有化与商业交付,L 证据、上线和产品化,audit-and-compliance,记录不可抵赖操作、数据处理、模型调用、审批和证据保留。,batches/batch-44-enterprise-private-commercialization/skills/audit-and-compliance/SKILL.md
44,enterprise-private-commercialization,企业私有化与商业交付,L 证据、上线和产品化,license-and-entitlement,管理版本、方向包、席位、并发、容量、离线授权和许可证合规。,batches/batch-44-enterprise-private-commercialization/skills/license-and-entitlement/SKILL.md
44,enterprise-private-commercialization,企业私有化与商业交付,L 证据、上线和产品化,white-label-partner-mode,为集成商和厂商提供品牌、租户、报告、规则和交付流程定制。,batches/batch-44-enterprise-private-commercialization/skills/white-label-partner-mode/SKILL.md
44,enterprise-private-commercialization,企业私有化与商业交付,L 证据、上线和产品化,enterprise-reporting,生成技术、管理、审计、合规、成本、SLA 和项目组合报告。,batches/batch-44-enterprise-private-commercialization/skills/enterprise-reporting/SKILL.md
44,enterprise-private-commercialization,企业私有化与商业交付,L 证据、上线和产品化,sla-and-support-readiness,定义监控、值班、升级、响应、恢复、版本支持和客户沟通机制。,batches/batch-44-enterprise-private-commercialization/skills/sla-and-support-readiness/SKILL.md
44,enterprise-private-commercialization,企业私有化与商业交付,L 证据、上线和产品化,customer-private-rule-pack,安全开发、测试、签名、部署和升级客户私有转换规则与知识。,batches/batch-44-enterprise-private-commercialization/skills/customer-private-rule-pack/SKILL.md
